RESOURCE_ID,GENERATION_UNIT_ID,NODE_ID,AGGE_TYPE,RESOURCE_TYPE,COMMENTS,EFF_START_DT_GMT,EFF_END_DT_GMT,EFF_START_DT,EFF_END_DT
ADERA_1_SOLAR1,ADERA_1_SOLAR1,POD_ADERA_1_SOLAR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
WHTWTR_1_WINDA1,WHTWTR_1_WINDA1,POD_WHTWTR_1_WINDA1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ALTA4B_2_CPCW2,ALTA4B_2_CPCW2,POD_ALTA4B_2_CPCW2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LAMONT_1_SOLAR2,LAMONT_1_SOLAR2,POD_LAMONT_1_SOLAR2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
NZWIND_6_CALWND,NZWIND_6_CALWND,POD_NZWIND_6_CALWND-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ULTPFR_1_UNIT 1,ULTPFR_1_UNIT 1,POD_ULTPFR_1_UNIT 1-APND,Y,GEN,Comments,2022-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-10-01T00:00:00,2030-12-31T23:59:59
LAPLMA_2_UNIT 3,LAPLMA_2_UNIT 3,POD_LAPLMA_2_UNIT 3-APND,Y,GEN,Comments,2022-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-17T00:00:00,2030-12-31T23:59:59
RUSCTY_2_UNITS,RUSCTY_2_UNITS,POD_RUSCTY_2_UNITS-APND,Y,GEN,Comments,2022-08-10T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-10T00:00:00,2030-12-31T23:59:59
PIOPIC_2_CTG3,PIOPIC_2_CTG3,POD_PIOPIC_2_CTG3-APND,Y,GEN,Comments,2022-07-20T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-20T00:00:00,2030-12-31T23:59:59
OMAR_2_UNIT 3,OMAR_2_UNIT 3,POD_OMAR_2_UNIT 3-APND,Y,GEN,Comments,2022-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-01T00:00:00,2030-12-31T23:59:59
HELMPG_7_UNIT 1,HELMPG_7_UNIT 1,POD_HELMPG_7_UNIT 1-APND,Y,GEN,Comments,2022-07-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-12T00:00:00,2030-12-31T23:59:59
LMEC_1_PL1X3,LMEC_1_PL1X3,POD_LMEC_1_PL1X3-APND,Y,GEN,Comments,2022-08-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-05T00:00:00,2030-12-31T23:59:59
SALIRV_2_UNIT,SALIRV_2_UNIT,POD_SALIRV_2_UNIT-APND,Y,GEN,Comments,2022-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-01T00:00:00,2030-12-31T23:59:59
AGRICO_7_UNIT,AGRICO_7_UNIT,POD_AGRICO_7_UNIT-APND,Y,GEN,Comments,2022-02-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-02-18T00:00:00,2030-12-31T23:59:59
INTKEP_2_UNITS,INTKEP_2_UNITS,POD_INTKEP_2_UNITS-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RVRVEW_1_UNITA1,RVRVEW_1_UNITA1,POD_RVRVEW_1_UNITA1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ALTA6B_2_WIND11,ALTA6B_2_WIND11,POD_ALTA6B_2_WIND11-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ARBWD_6_QF,ARBWD_6_QF,POD_ARBWD_6_QF-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PMPJCK_1_RB2SLR,PMPJCK_1_RB2SLR,POD_PMPJCK_1_RB2SLR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ALTA6E_2_WIND10,ALTA6E_2_WIND10,POD_ALTA6E_2_WIND10-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SPICER_1_UNITS,SPICER_1_UNITS,POD_SPICER_1_UNITS-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SUMWHT_6_SWSSR1,SUMWHT_6_SWSSR1,POD_SUMWHT_6_SWSSR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BRDGVL_7_BAKER,BRDGVL_7_BAKER,POD_BRDGVL_7_BAKER-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GARLND_2_GASLRA,GARLND_2_GASLRA,POD_GARLND_2_GASLRA-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MDFKRL_2_PROJCT,MDFKRL_2_PROJCT,POD_MDFKRL_2_PROJCT-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GLDFGR_6_SOLAR1,GLDFGR_6_SOLAR1,POD_GLDFGR_6_SOLAR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RSMSLR_6_SOLAR2,RSMSLR_6_SOLAR2,POD_RSMSLR_6_SOLAR2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GLDTWN_6_COLUM3,GLDTWN_6_COLUM3,POD_GLDTWN_6_COLUM3-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DRACKR_2_SOLAR2,DRACKR_2_SOLAR2,POD_DRACKR_2_SOLAR2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CNTNLA_2_SOLAR1,CNTNLA_2_SOLAR1,POD_CNTNLA_2_SOLAR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
INDIGO_1_UNIT 3,INDIGO_1_UNIT 3,POD_INDIGO_1_UNIT 3-APND,Y,GEN,Comments,2022-01-14T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-14T00:00:00,2030-12-31T23:59:59
SLSTR1_2_SOLAR1,SLSTR1_2_SOLAR1,POD_SLSTR1_2_SOLAR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ALAMIT_7_UNIT 5,ALAMIT_7_UNIT 5,POD_ALAMIT_7_UNIT 5-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GILRPP_1_PL3X4,GILRPP_1_PL3X4,POD_GILRPP_1_PL3X4-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
TRNQL8_2_AZUSR1,TRNQL8_2_AZUSR1,POD_TRNQL8_2_AZUSR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CARLS2_1_CARCT1,CARLS2_1_CARCT1,POD_CARLS2_1_CARCT1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GEYS20_7_UNIT20,GEYS20_7_UNIT20,POD_GEYS20_7_UNIT20-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
WISTRA_2_WRSSR1,WISTRA_2_WRSSR1,POD_WISTRA_2_WRSSR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
HENRTS_1_SOLAR,HENRTS_1_SOLAR,POD_HENRTS_1_SOLAR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ASTORA_2_SOLAR1,ASTORA_2_SOLAR1,POD_ASTORA_2_SOLAR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DUTCH2_7_UNIT 1,DUTCH2_7_UNIT 1,POD_DUTCH2_7_UNIT 1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BIGSKY_2_BSKSR6,BIGSKY_2_BSKSR6,POD_BIGSKY_2_BSKSR6-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SNMALF_6_UNITS,SNMALF_6_UNITS,POD_SNMALF_6_UNITS-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GARNET_2_WIND2,GARNET_2_WIND2,POD_GARNET_2_WIND2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RATSKE_2_NROSR1,RATSKE_2_NROSR1,POD_RATSKE_2_NROSR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ENERSJ_2_WIND,ENERSJ_2_WIND,POD_ENERSJ_2_WIND-APND,Y,GEN,Comments,2022-02-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-02-18T00:00:00,2030-12-31T23:59:59
AGRICO_6_PL3N5,AGRICO_6_PL3N5,POD_AGRICO_6_PL3N5-APND,Y,GEN,Comments,2022-04-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-04-12T00:00:00,2030-12-31T23:59:59
LAROA2_2_UNITA1,LAROA2_2_UNITA1,POD_LAROA2_2_UNITA1-APND,Y,GEN,Comments,2022-02-09T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-02-09T00:00:00,2030-12-31T23:59:59
COLUSA_2_PL1X3,COLUSA_2_PL1X3,POD_COLUSA_2_PL1X3-APND,Y,GEN,Comments,2022-04-20T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-04-20T00:00:00,2030-12-31T23:59:59
CO_5_UNIT1,CO_5_UNIT1,POD_CO_5_UNIT1-APND,Y,GEN,Comments,2022-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-10-01T00:00:00,2030-12-31T23:59:59
PIOPIC_2_CTG1,PIOPIC_2_CTG1,POD_PIOPIC_2_CTG1-APND,Y,GEN,Comments,2022-07-20T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-20T00:00:00,2030-12-31T23:59:59
GILROY_1_UNIT,GILROY_1_UNIT,POD_GILROY_1_UNIT-APND,Y,GEN,Comments,2022-09-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-06T00:00:00,2030-12-31T23:59:59
LEBECS_2_UNITS,LEBECS_2_UNITS,POD_LEBECS_2_UNITS-APND,Y,GEN,Comments,2022-08-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-05T00:00:00,2030-12-31T23:59:59
HUNTERP_7_UNIT 3,HUNTERP_7_UNIT 3,POD_HUNTERP_7_UNIT 3-APND,Y,GEN,Comments,2022-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-08T00:00:00,2030-12-31T23:59:59
PNCHPP_1_PL1X2,PNCHPP_1_PL1X2,POD_PNCHPP_1_PL1X2-APND,Y,GEN,Comments,2022-05-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-06T00:00:00,2030-12-31T23:59:59
TERMEX_2_PL1X3,TERMEX_2_PL1X3,POD_TERMEX_2_PL1X3-APND,Y,GEN,Comments,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-05T00:00:00,2030-12-31T23:59:59
ELSEGN_2_UN2021,ELSEGN_2_UN2021,POD_ELSEGN_2_UN2021-APND,Y,GEN,Comments,2022-06-10T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-10T00:00:00,2030-12-31T23:59:59
WDLEAF_7_UNIT 1,WDLEAF_7_UNIT 1,POD_WDLEAF_7_UNIT 1-APND,Y,GEN,Comments,2022-05-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-18T00:00:00,2030-12-31T23:59:59
SUNSET_2_UNITS,SUNSET_2_UNITS,POD_SUNSET_2_UNITS-APND,Y,GEN,Comments,2022-08-26T07:00:00-00:00,2023-01-01T07:59:59-00:00,2022-08-26T00:00:00,2022-12-31T23:59:59
SNDBAR_7_UNIT 1,SNDBAR_7_UNIT 1,POD_SNDBAR_7_UNIT 1-APND,Y,GEN,Comments,2022-03-09T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-09T00:00:00,2030-12-31T23:59:59
NWCSTL_7_UNIT 1,NWCSTL_7_UNIT 1,POD_NWCSTL_7_UNIT 1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ORMOND_7_UNIT 2,ORMOND_7_UNIT 2,POD_ORMOND_7_UNIT 2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
TRNQLT_2_SOLAR,TRNQLT_2_SOLAR,POD_TRNQLT_2_SOLAR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
NCPA_7_GP2UN4,NCPA_7_GP2UN4,POD_NCPA_7_GP2UN4-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CRESTA_7_PL1X2,CRESTA_7_PL1X2,POD_CRESTA_7_PL1X2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GARNET_2_WIND3,GARNET_2_WIND3,POD_GARNET_2_WIND3-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LMBEPK_2_UNITA1,LMBEPK_2_UNITA1,POD_LMBEPK_2_UNITA1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GARNET_2_WIND4,GARNET_2_WIND4,POD_GARNET_2_WIND4-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
USWND2_1_WIND1,USWND2_1_WIND1,POD_USWND2_1_WIND1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GYS7X8_7_UNITS,GYS7X8_7_UNITS,POD_GYS7X8_7_UNITS-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ULTRCK_2_UNIT,ULTRCK_2_UNIT,POD_ULTRCK_2_UNIT-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BGSKYN_2_AS2SR1,BGSKYN_2_AS2SR1,POD_BGSKYN_2_AS2SR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ALTA3A_2_CPCE5,ALTA3A_2_CPCE5,POD_ALTA3A_2_CPCE5-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PIT3_7_PL1X3,PIT3_7_PL1X3,POD_PIT3_7_PL1X3-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
INDIGO_1_UNIT 1,INDIGO_1_UNIT 1,POD_INDIGO_1_UNIT 1-APND,Y,GEN,Comments,2022-01-14T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-14T00:00:00,2030-12-31T23:59:59
GLDTWN_6_SOLAR,GLDTWN_6_SOLAR,POD_GLDTWN_6_SOLAR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RSMSLR_6_SOLAR1,RSMSLR_6_SOLAR1,POD_RSMSLR_6_SOLAR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ACACIA_6_SOLAR,ACACIA_6_SOLAR,POD_ACACIA_6_SOLAR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BLKCRK_2_SOLAR1,BLKCRK_2_SOLAR1,POD_BLKCRK_2_SOLAR1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGG_2_PKR,PGG_2_PKR,POD_PGG_2_PKR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BIGSKY_2_SOLAR7,BIGSKY_2_SOLAR7,POD_BIGSKY_2_SOLAR7-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GARNET_2_WIND1,GARNET_2_WIND1,POD_GARNET_2_WIND1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GEYS16_7_UNIT16,GEYS16_7_UNIT16,POD_GEYS16_7_UNIT16-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LAMONT_1_SOLAR5,LAMONT_1_SOLAR5,POD_LAMONT_1_SOLAR5-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MTWIND_1_UNIT 3,MTWIND_1_UNIT 3,POD_MTWIND_1_UNIT 3-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
ALTA3A_2_CPCE4,ALTA3A_2_CPCE4,POD_ALTA3A_2_CPCE4-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CH_2_CHST1MSG,CH_2_CHST1MSG,POD_CH_2_CHST1MSG-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PAIGES_6_SOLAR,PAIGES_6_SOLAR,POD_PAIGES_6_SOLAR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
HATCR1_7_UNIT,HATCR1_7_UNIT,POD_HATCR1_7_UNIT-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
TIGRCK_7_UNITS,TIGRCK_7_UNITS,POD_TIGRCK_7_UNITS-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DUANE_1_PL1X3,DUANE_1_PL1X3,POD_DUANE_1_PL1X3-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
INTTRB_6_UNIT,INTTRB_6_UNIT,POD_INTTRB_6_UNIT-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MOJAVW_2_SOLAR,MOJAVW_2_SOLAR,POD_MOJAVW_2_SOLAR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
DEERCR_6_UNIT 1,DEERCR_6_UNIT 1,POD_DEERCR_6_UNIT 1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RTREE_2_WIND1,RTREE_2_WIND1,POD_RTREE_2_WIND1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RVSIDE_6_RERCU1,RVSIDE_6_RERCU1,POD_RVSIDE_6_RERCU1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
COVERD_2_HCKHY1,COVERD_2_HCKHY1,POD_COVERD_2_HCKHY1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
VOYAGR_2_VOYWD2,VOYAGR_2_VOYWD2,POD_VOYAGR_2_VOYWD2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BIGSKY_2_SOLAR6,BIGSKY_2_SOLAR6,POD_BIGSKY_2_SOLAR6-APND,Y,GEN,Comments,2022-03-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-01T00:00:00,2030-12-31T23:59:59
SYCAMR_2_UNIT 2,SYCAMR_2_UNIT 2,POD_SYCAMR_2_UNIT 2-APND,Y,GEN,Comments,2022-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-01T00:00:00,2030-12-31T23:59:59
WSTWND_2_M89WD1,WSTWND_2_M89WD1,POD_WSTWND_2_M89WD1-APND,Y,GEN,Comments,2022-09-16T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-16T00:00:00,2030-12-31T23:59:59
PIT6_7_UNIT 2,PIT6_7_UNIT 2,POD_PIT6_7_UNIT 2-APND,Y,GEN,Comments,2022-05-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-26T00:00:00,2030-12-31T23:59:59
CHWCHL_1_UNIT,CHWCHL_1_UNIT,POD_CHWCHL_1_UNIT-APND,Y,GEN,Comments,2022-07-20T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-07-20T00:00:00,2030-12-31T23:59:59
ELKHIL_2_PL1X3,ELKHIL_2_PL1X3,POD_ELKHIL_2_PL1X3-APND,Y,GEN,Comments,2022-06-14T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-14T00:00:00,2030-12-31T23:59:59
DELTA_2_PL1X4,DELTA_2_PL1X4,POD_DELTA_2_PL1X4-APND,Y,GEN,Comments,2022-08-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-05T00:00:00,2030-12-31T23:59:59
OMAR_2_UNIT 2,OMAR_2_UNIT 2,POD_OMAR_2_UNIT 2-APND,Y,GEN,Comments,2022-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-01T00:00:00,2030-12-31T23:59:59
OMAR_2_UNIT 1,OMAR_2_UNIT 1,POD_OMAR_2_UNIT 1-APND,Y,GEN,Comments,2022-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-01T00:00:00,2030-12-31T23:59:59
NAUGHTON_7_UNIT 2,NAUGHTON_7_UNIT 2,POD_NAUGHTON_7_UNIT 2-APND,Y,GEN,Comments,2022-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-08T00:00:00,2030-12-31T23:59:59
WYODAK73_7_UNIT,WYODAK73_7_UNIT,POD_WYODAK73_7_UNIT-APND,Y,GEN,Comments,2022-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-08T00:00:00,2030-12-31T23:59:59
FT CHUR_7_UNIT 1,FT CHUR_7_UNIT 1,POD_FT CHUR_7_UNIT 1-APND,Y,GEN,Comments,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-06T00:00:00,2030-12-31T23:59:59
KELYRG_6_UNIT,KELYRG_6_UNIT,POD_KELYRG_6_UNIT-APND,Y,GEN,Comments,2022-05-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-17T00:00:00,2030-12-31T23:59:59
ESCNDO_6_PL1X2,ESCNDO_6_PL1X2,POD_ESCNDO_6_PL1X2-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2022-10-04T06:59:59-00:00,2022-01-01T00:00:00,2022-10-03T23:59:59
HYTTHM_2_UNITS,HYTTHM_2_UNITS,POD_HYTTHM_2_UNITS-APND,Y,GEN,Comments,2022-06-16T07:00:00-00:00,2022-10-03T06:59:59-00:00,2022-06-16T00:00:00,2022-10-02T23:59:59
COLGAT_7_UNIT 1,COLGAT_7_UNIT 1,POD_COLGAT_7_UNIT 1-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
GEYS13_7_UNIT13,GEYS13_7_UNIT13,POD_GEYS13_7_UNIT13-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
